invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,year,month,day
8662,WALM046,Temple,Fashion accessories,$59,3.0,2020-11-17,6:45:00,Cash,5.0,0.48,2020,11,17
8663,WALM030,Richardson,Home and lifestyle,$48,2.0,2022-09-12,12:57:00,Cash,5.0,0.48,2022,9,12
8664,WALM058,Port Arthur,Fashion accessories,$53,2.0,2021-12-18,9:53:00,Cash,6.0,0.33,2021,12,18
8665,WALM087,Waxahachie,Home and lifestyle,$67,3.0,2020-11-19,6:05:00,Cash,3.0,0.33,2020,11,19
8666,WALM032,Tyler,Fashion accessories,$71,2.0,2023-10-12,16:32:00,Cash,3.0,0.48,2023,10,12
8667,WALM084,Schertz,Home and lifestyle,$81,2.0,2023-02-12,16:33:00,Cash,6.0,0.33,2023,2,12
8668,WALM089,Southlake,Fashion accessories,$72,1.0,2020-11-30,8:34:00,Cash,7.0,0.33,2020,11,30
8669,WALM038,Sugar Land,Home and lifestyle,$79,3.0,2021-11-15,12:36:00,Cash,6.0,0.48,2021,11,15
8670,WALM069,Rockwall,Fashion accessories,$58,3.0,2023-11-12,15:45:00,Cash,3.0,0.33,2023,11,12
8671,WALM086,Rosenberg,Home and lifestyle,$35,2.0,2022-12-22,14:37:00,Cash,7.0,0.33,2022,12,22
8672,WALM084,Schertz,Fashion accessories,$72,1.0,2022-12-11,12:36:00,Cash,3.0,0.33,2022,12,11
8673,WALM087,Waxahachie,Home and lifestyle,$69,2.0,2020-09-12,7:45:00,Cash,6.0,0.33,2020,9,12
8674,WALM099,Weatherford,Fashion accessories,$37,1.0,2021-10-11,14:39:00,Cash,6.0,0.18,2021,10,11
8675,WALM029,Round Rock,Home and lifestyle,$34,2.0,2020-12-22,16:47:00,Cash,7.0,0.48,2020,12,22
8676,WALM035,San Angelo,Fashion accessories,$30,3.0,2020-11-29,10:14:00,Cash,5.0,0.48,2020,11,29
8677,WALM030,Richardson,Home and lifestyle,$40,2.0,2023-11-13,11:12:00,Cash,5.0,0.48,2023,11,13
8678,WALM009,Plano,Fashion accessories,$39,2.0,2022-11-28,11:06:00,Cash,3.0,0.48,2022,11,28
8679,WALM074,Weslaco,Home and lifestyle,$69,1.0,2023-11-19,15:40:00,Cash,6.0,0.33,2023,11,19
8680,WALM009,Plano,Fashion accessories,$33,1.0,2022-12-17,15:14:00,Cash,5.0,0.48,2022,12,17
8681,WALM084,Schertz,Home and lifestyle,$76,1.0,2021-05-11,12:31:00,Cash,5.0,0.33,2021,5,11
8682,WALM065,Texas City,Fashion accessories,$46,3.0,2023-11-18,7:53:00,Cash,3.0,0.33,2023,11,18
8683,WALM025,Waco,Home and lifestyle,$80,1.0,2023-12-24,15:12:00,Cash,3.0,0.48,2023,12,24
8684,WALM009,Plano,Fashion accessories,$57,2.0,2021-12-25,16:34:00,Cash,4.0,0.48,2021,12,25
8685,WALM032,Tyler,Home and lifestyle,$59,1.0,2021-11-17,13:30:00,Cash,5.0,0.48,2021,11,17
8686,WALM054,Sherman,Fashion accessories,$82,2.0,2023-11-30,12:43:00,Cash,6.0,0.21,2023,11,30
8687,WALM058,Port Arthur,Home and lifestyle,$18,2.0,2021-02-11,11:58:00,Cash,4.0,0.33,2021,2,11
8688,WALM065,Texas City,Fashion accessories,$32,1.0,2022-12-24,10:02:00,Cash,6.0,0.33,2022,12,24
8689,WALM099,Weatherford,Home and lifestyle,$34,3.0,2022-10-12,12:35:00,Cash,5.0,0.18,2022,10,12
8690,WALM082,Weslaco,Fashion accessories,$59,2.0,2020-11-22,6:46:00,Cash,4.0,0.33,2020,11,22
8691,WALM084,Schertz,Home and lifestyle,$20,1.0,2022-12-16,10:17:00,Cash,7.0,0.33,2022,12,16
8692,WALM030,Richardson,Fashion accessories,$79,3.0,2020-11-25,12:48:00,Cash,3.0,0.48,2020,11,25
8693,WALM054,Sherman,Home and lifestyle,$81,2.0,2022-12-11,10:38:00,Cash,3.0,0.21,2022,12,11
8694,WALM075,San Marcos,Fashion accessories,$36,3.0,2021-01-12,14:21:00,Cash,4.0,0.33,2021,1,12
8695,WALM055,Waxahachie,Home and lifestyle,$64,3.0,2020-03-12,9:05:00,Cash,4.0,0.33,2020,3,12
8696,WALM065,Texas City,Fashion accessories,$21,2.0,2023-12-31,14:44:00,Cash,6.0,0.33,2023,12,31
8697,WALM069,Rockwall,Home and lifestyle,$79,3.0,2023-11-12,10:12:00,Cash,5.0,0.33,2023,11,12
8698,WALM009,Plano,Fashion accessories,$73,1.0,2023-11-21,15:10:00,Cash,3.0,0.48,2023,11,21
8699,WALM035,San Angelo,Home and lifestyle,$46,3.0,2022-12-20,7:18:00,Cash,4.0,0.48,2022,12,20
8700,WALM029,Round Rock,Fashion accessories,$59,1.0,2021-05-11,11:47:00,Cash,5.0,0.48,2021,5,11
8701,WALM089,Southlake,Home and lifestyle,$54,3.0,2022-11-15,10:08:00,Cash,3.0,0.33,2022,11,15
8702,WALM030,Richardson,Fashion accessories,$55,2.0,2021-12-11,14:09:00,Cash,5.0,0.48,2021,12,11
8703,WALM038,Sugar Land,Home and lifestyle,$32,1.0,2021-11-20,7:20:00,Cash,7.0,0.48,2021,11,20
8704,WALM035,San Angelo,Fashion accessories,$30,3.0,2023-12-26,10:50:00,Cash,3.0,0.48,2023,12,26
8705,WALM087,Waxahachie,Home and lifestyle,$37,3.0,2020-05-11,8:35:00,Cash,5.0,0.33,2020,5,11
8706,WALM086,Rosenberg,Fashion accessories,$28,2.0,2021-11-11,14:21:00,Cash,3.0,0.33,2021,11,11
8707,WALM086,Rosenberg,Home and lifestyle,$70,1.0,2023-11-17,9:54:00,Cash,6.0,0.33,2023,11,17
8708,WALM003,San Antonio,Fashion accessories,$75,3.0,2023-04-12,15:39:00,Cash,5.0,0.48,2023,4,12
8709,WALM082,Weslaco,Home and lifestyle,$85,2.0,2021-01-12,16:47:00,Cash,7.0,0.33,2021,1,12
8710,WALM030,Richardson,Fashion accessories,$71,2.0,2023-12-12,12:38:00,Cash,4.0,0.48,2023,12,12
8711,WALM069,Rockwall,Home and lifestyle,$67,2.0,2023-12-27,14:40:00,Cash,3.0,0.33,2023,12,27
8712,WALM073,Seguin,Fashion accessories,$71,2.0,2020-12-20,10:35:00,Cash,3.0,0.33,2020,12,20
8713,WALM069,Rockwall,Home and lifestyle,$46,3.0,2021-12-18,13:24:00,Cash,6.0,0.33,2021,12,18
8714,WALM086,Rosenberg,Fashion accessories,$30,2.0,2020-12-29,6:59:00,Cash,4.0,0.33,2020,12,29
8715,WALM084,Schertz,Home and lifestyle,$62,3.0,2022-06-12,10:56:00,Cash,6.0,0.33,2022,6,12
8716,WALM038,Sugar Land,Fashion accessories,$51,2.0,2021-11-11,12:03:00,Cash,7.0,0.48,2021,11,11
8717,WALM032,Tyler,Home and lifestyle,$65,2.0,2022-12-16,6:36:00,Cash,6.0,0.48,2022,12,16
8718,WALM099,Weatherford,Fashion accessories,$17,3.0,2020-11-11,16:32:00,Cash,5.0,0.18,2020,11,11
8719,WALM087,Waxahachie,Home and lifestyle,$69,3.0,2021-11-28,10:26:00,Cash,3.0,0.33,2021,11,28
8720,WALM032,Tyler,Fashion accessories,$30,2.0,2021-12-18,11:12:00,Cash,3.0,0.48,2021,12,18
8721,WALM003,San Antonio,Home and lifestyle,$25,1.0,2021-11-14,9:56:00,Cash,5.0,0.48,2021,11,14
8722,WALM054,Sherman,Fashion accessories,$23,1.0,2022-01-12,11:38:00,Cash,6.0,0.21,2022,1,12
8723,WALM030,Richardson,Home and lifestyle,$23,3.0,2023-12-25,14:53:00,Cash,6.0,0.48,2023,12,25
8724,WALM084,Schertz,Fashion accessories,$58,3.0,2022-11-20,7:32:00,Cash,7.0,0.33,2022,11,20
8725,WALM050,Victoria,Home and lifestyle,$73,1.0,2023-12-19,9:06:00,Ewallet,5.0,0.48,2023,12,19
8726,WALM082,Weslaco,Fashion accessories,$52,1.0,2020-12-17,7:56:00,Cash,6.0,0.33,2020,12,17
8727,WALM003,San Antonio,Home and lifestyle,$54,2.0,2023-05-11,10:53:00,Cash,4.0,0.48,2023,5,11
8728,WALM084,Schertz,Fashion accessories,$35,3.0,2022-11-28,12:33:00,Cash,5.0,0.33,2022,11,28
8729,WALM038,Sugar Land,Home and lifestyle,$85,1.0,2022-12-13,15:37:00,Cash,5.0,0.48,2022,12,13
8730,WALM054,Sherman,Fashion accessories,$75,2.0,2020-12-21,10:03:00,Cash,6.0,0.21,2020,12,21
8731,WALM029,Round Rock,Home and lifestyle,$45,3.0,2020-07-11,9:28:00,Cash,3.0,0.48,2020,7,11
8732,WALM046,Temple,Fashion accessories,$33,1.0,2020-11-21,12:15:00,Cash,6.0,0.48,2020,11,21
8733,WALM030,Richardson,Home and lifestyle,$56,2.0,2022-10-11,14:27:00,Cash,6.0,0.48,2022,10,11
8734,WALM032,Tyler,Fashion accessories,$85,1.0,2021-03-12,6:23:00,Cash,7.0,0.48,2021,3,12
8735,WALM084,Schertz,Home and lifestyle,$26,2.0,2020-06-12,14:13:00,Cash,7.0,0.33,2020,6,12
8736,WALM003,San Antonio,Fashion accessories,$15,1.0,2022-12-27,15:33:00,Cash,4.0,0.48,2022,12,27
8737,WALM087,Waxahachie,Home and lifestyle,$34,3.0,2022-12-31,14:04:00,Cash,7.0,0.33,2022,12,31
8738,WALM030,Richardson,Fashion accessories,$20,2.0,2020-11-18,6:02:00,Cash,7.0,0.48,2020,11,18
8739,WALM054,Sherman,Home and lifestyle,$42,3.0,2023-11-23,6:01:00,Cash,6.0,0.21,2023,11,23
8740,WALM099,Weatherford,Fashion accessories,$43,2.0,2023-12-29,15:42:00,Cash,6.0,0.18,2023,12,29
8741,WALM055,Waxahachie,Home and lifestyle,$20,3.0,2023-12-14,7:07:00,Cash,7.0,0.33,2023,12,14
8742,WALM089,Southlake,Fashion accessories,$83,1.0,2022-02-11,15:45:00,Cash,5.0,0.33,2022,2,11
8743,WALM069,Rockwall,Home and lifestyle,$53,3.0,2022-11-22,12:38:00,Cash,5.0,0.33,2022,11,22
8744,WALM046,Temple,Fashion accessories,$17,3.0,2022-12-11,9:42:00,Cash,5.0,0.48,2022,12,11
8745,WALM032,Tyler,Home and lifestyle,$26,1.0,2022-11-16,11:10:00,Cash,4.0,0.48,2022,11,16
8746,WALM084,Schertz,Fashion accessories,$38,2.0,2021-11-25,7:50:00,Cash,6.0,0.33,2021,11,25
8747,WALM003,San Antonio,Home and lifestyle,$63,3.0,2023-08-11,7:41:00,Cash,7.0,0.48,2023,8,11
8748,WALM046,Temple,Fashion accessories,$57,2.0,2021-11-27,15:47:00,Cash,4.0,0.48,2021,11,27
8749,WALM074,Weslaco,Home and lifestyle,$34,2.0,2023-08-11,16:25:00,Cash,5.0,0.33,2023,8,11
8750,WALM099,Weatherford,Fashion accessories,$20,2.0,2021-12-29,6:52:00,Cash,6.0,0.18,2021,12,29
8751,WALM087,Waxahachie,Home and lifestyle,$62,1.0,2021-11-24,8:56:00,Cash,4.0,0.33,2021,11,24
8752,WALM065,Texas City,Fashion accessories,$30,2.0,2023-04-12,7:11:00,Cash,3.0,0.33,2023,4,12
8753,WALM065,Texas City,Home and lifestyle,$64,1.0,2021-11-11,9:26:00,Cash,5.0,0.33,2021,11,11
8754,WALM055,Waxahachie,Fashion accessories,$34,2.0,2023-02-12,7:42:00,Cash,4.0,0.33,2023,2,12
8755,WALM038,Sugar Land,Home and lifestyle,$44,1.0,2020-01-12,13:40:00,Cash,3.0,0.48,2020,1,12
8756,WALM073,Seguin,Fashion accessories,$45,2.0,2021-07-11,6:20:00,Cash,6.0,0.33,2021,7,11
8757,WALM058,Port Arthur,Home and lifestyle,$15,1.0,2023-11-29,7:16:00,Cash,4.0,0.33,2023,11,29
8758,WALM087,Waxahachie,Fashion accessories,$42,3.0,2022-11-18,12:48:00,Cash,5.0,0.33,2022,11,18
8759,WALM025,Waco,Home and lifestyle,$72,3.0,2022-11-19,10:44:00,Cash,4.0,0.48,2022,11,19
8760,WALM035,San Angelo,Fashion accessories,$55,1.0,2020-12-23,6:47:00,Cash,5.0,0.48,2020,12,23
8761,WALM065,Texas City,Home and lifestyle,$18,3.0,2020-06-11,6:08:00,Cash,3.0,0.33,2020,6,11
8762,WALM086,Rosenberg,Fashion accessories,$51,2.0,2022-11-13,11:31:00,Cash,6.0,0.33,2022,11,13
8763,WALM075,San Marcos,Home and lifestyle,$46,1.0,2020-01-11,7:22:00,Cash,4.0,0.33,2020,1,11
8764,WALM055,Waxahachie,Fashion accessories,$42,3.0,2023-11-30,11:35:00,Cash,3.0,0.33,2023,11,30
8765,WALM073,Seguin,Home and lifestyle,$23,3.0,2023-01-12,13:50:00,Cash,3.0,0.33,2023,1,12
8766,WALM029,Round Rock,Fashion accessories,$15,2.0,2022-11-14,15:18:00,Cash,6.0,0.48,2022,11,14
8767,WALM038,Sugar Land,Home and lifestyle,$27,3.0,2021-06-12,14:35:00,Cash,6.0,0.48,2021,6,12
8768,WALM054,Sherman,Fashion accessories,$49,2.0,2020-11-25,15:25:00,Cash,4.0,0.21,2020,11,25
8769,WALM084,Schertz,Home and lifestyle,$59,3.0,2023-12-12,11:33:00,Cash,3.0,0.33,2023,12,12
8770,WALM029,Round Rock,Fashion accessories,$74,2.0,2021-11-20,9:17:00,Cash,6.0,0.48,2021,11,20
8771,WALM055,Waxahachie,Home and lifestyle,$74,2.0,2023-12-29,8:59:00,Cash,7.0,0.33,2023,12,29
8772,WALM035,San Angelo,Fashion accessories,$79,2.0,2021-11-30,12:07:00,Cash,3.0,0.48,2021,11,30
8773,WALM054,Sherman,Home and lifestyle,$75,3.0,2021-11-17,11:51:00,Cash,6.0,0.21,2021,11,17
8774,WALM058,Port Arthur,Fashion accessories,$73,1.0,2021-08-11,14:25:00,Cash,6.0,0.33,2021,8,11
8775,WALM074,Weslaco,Home and lifestyle,$84,2.0,2022-12-18,11:57:00,Cash,6.0,0.33,2022,12,18
8776,WALM054,Sherman,Fashion accessories,$35,1.0,2021-12-28,11:07:00,Cash,6.0,0.21,2021,12,28
8777,WALM032,Tyler,Home and lifestyle,$62,1.0,2020-01-12,11:27:00,Cash,4.0,0.48,2020,1,12
8778,WALM009,Plano,Fashion accessories,$45,2.0,2021-04-12,11:06:00,Cash,5.0,0.48,2021,4,12
8779,WALM074,Weslaco,Home and lifestyle,$77,3.0,2021-08-12,16:39:00,Cash,3.0,0.33,2021,8,12
8780,WALM029,Round Rock,Fashion accessories,$29,3.0,2023-07-12,14:24:00,Cash,3.0,0.48,2023,7,12
8781,WALM073,Seguin,Home and lifestyle,$73,1.0,2022-02-12,11:33:00,Cash,5.0,0.33,2022,2,12
8782,WALM058,Port Arthur,Fashion accessories,$20,2.0,2021-12-21,15:09:00,Cash,3.0,0.33,2021,12,21
8783,WALM089,Southlake,Home and lifestyle,$48,1.0,2023-12-17,6:43:00,Cash,7.0,0.33,2023,12,17
8784,WALM086,Rosenberg,Fashion accessories,$18,2.0,2023-11-26,15:58:00,Cash,6.0,0.33,2023,11,26
8785,WALM050,Victoria,Home and lifestyle,$35,3.0,2022-03-12,14:26:00,Credit card,3.0,0.48,2022,3,12
8786,WALM084,Schertz,Fashion accessories,$77,1.0,2023-11-24,13:33:00,Cash,3.0,0.33,2023,11,24
8787,WALM069,Rockwall,Home and lifestyle,$83,1.0,2023-09-11,7:41:00,Cash,3.0,0.33,2023,9,11
8788,WALM003,San Antonio,Fashion accessories,$84,2.0,2023-09-11,16:41:00,Cash,3.0,0.48,2023,9,11
8789,WALM058,Port Arthur,Home and lifestyle,$47,1.0,2022-12-23,16:57:00,Cash,4.0,0.33,2022,12,23
8790,WALM035,San Angelo,Fashion accessories,$58,2.0,2022-07-11,9:12:00,Cash,4.0,0.48,2022,7,11
8791,WALM099,Weatherford,Home and lifestyle,$22,2.0,2022-04-11,10:12:00,Cash,7.0,0.18,2022,4,11
8792,WALM084,Schertz,Fashion accessories,$66,1.0,2020-05-12,15:33:00,Cash,7.0,0.33,2020,5,12
8793,WALM065,Texas City,Home and lifestyle,$71,3.0,2022-12-24,7:23:00,Cash,4.0,0.33,2022,12,24
8794,WALM003,San Antonio,Fashion accessories,$74,2.0,2023-12-14,10:14:00,Cash,6.0,0.48,2023,12,14
8795,WALM087,Waxahachie,Home and lifestyle,$84,3.0,2022-07-12,9:44:00,Cash,6.0,0.33,2022,7,12
8796,WALM073,Seguin,Fashion accessories,$38,3.0,2020-12-13,16:59:00,Cash,6.0,0.33,2020,12,13
8797,WALM056,Rowlett,Home and lifestyle,$84,1.0,2020-09-12,8:39:00,Cash,3.0,0.33,2020,9,12
8798,WALM074,Weslaco,Fashion accessories,$21,1.0,2023-12-25,12:06:00,Cash,5.0,0.33,2023,12,25
8799,WALM030,Richardson,Home and lifestyle,$48,1.0,2021-11-19,11:07:00,Cash,3.0,0.48,2021,11,19
8800,WALM087,Waxahachie,Fashion accessories,$64,1.0,2022-11-28,14:50:00,Cash,7.0,0.33,2022,11,28
8801,WALM003,San Antonio,Home and lifestyle,$82,3.0,2023-11-14,16:17:00,Cash,7.0,0.48,2023,11,14
8802,WALM084,Schertz,Fashion accessories,$64,3.0,2023-04-11,8:32:00,Cash,6.0,0.33,2023,4,11
8803,WALM055,Waxahachie,Home and lifestyle,$60,3.0,2022-08-11,8:29:00,Cash,5.0,0.33,2022,8,11
8804,WALM084,Schertz,Fashion accessories,$65,2.0,2023-11-15,7:31:00,Cash,4.0,0.33,2023,11,15
8805,WALM086,Rosenberg,Home and lifestyle,$83,1.0,2023-12-16,10:57:00,Cash,6.0,0.33,2023,12,16
8806,WALM003,San Antonio,Fashion accessories,$71,3.0,2021-09-11,13:25:00,Cash,6.0,0.48,2021,9,11
8807,WALM065,Texas City,Home and lifestyle,$24,1.0,2023-04-11,16:09:00,Cash,4.0,0.33,2023,4,11
8808,WALM003,San Antonio,Fashion accessories,$42,2.0,2022-12-26,11:23:00,Cash,4.0,0.48,2022,12,26
8809,WALM089,Southlake,Home and lifestyle,$28,3.0,2023-06-11,6:49:00,Cash,4.0,0.33,2023,6,11
8810,WALM056,Rowlett,Fashion accessories,$28,2.0,2021-03-11,9:17:00,Cash,4.0,0.33,2021,3,11
8811,WALM003,San Antonio,Home and lifestyle,$67,1.0,2021-12-18,12:25:00,Cash,7.0,0.48,2021,12,18
8812,WALM009,Plano,Fashion accessories,$81,1.0,2023-12-19,7:19:00,Cash,3.0,0.48,2023,12,19
8813,WALM038,Sugar Land,Home and lifestyle,$32,2.0,2021-11-11,15:41:00,Cash,3.0,0.48,2021,11,11
8814,WALM058,Port Arthur,Fashion accessories,$62,2.0,2021-07-11,14:43:00,Cash,4.0,0.33,2021,7,11
8815,WALM029,Round Rock,Home and lifestyle,$78,1.0,2021-10-11,9:21:00,Cash,5.0,0.48,2021,10,11
8816,WALM084,Schertz,Fashion accessories,$57,3.0,2021-12-27,10:04:00,Cash,4.0,0.33,2021,12,27
8817,WALM055,Waxahachie,Home and lifestyle,$34,1.0,2023-02-12,8:11:00,Cash,4.0,0.33,2023,2,12
8818,WALM086,Rosenberg,Fashion accessories,$47,2.0,2022-09-11,14:10:00,Cash,3.0,0.33,2022,9,11
8819,WALM086,Rosenberg,Home and lifestyle,$84,2.0,2022-11-15,11:05:00,Cash,6.0,0.33,2022,11,15
8820,WALM069,Rockwall,Fashion accessories,$73,3.0,2023-01-12,15:29:00,Cash,5.0,0.33,2023,1,12
8821,WALM084,Schertz,Home and lifestyle,$65,1.0,2022-11-21,7:13:00,Cash,5.0,0.33,2022,11,21
8822,WALM058,Port Arthur,Fashion accessories,$61,2.0,2021-10-11,10:45:00,Cash,6.0,0.33,2021,10,11
8823,WALM075,San Marcos,Home and lifestyle,$36,2.0,2021-11-19,14:13:00,Cash,4.0,0.33,2021,11,19
8824,WALM087,Waxahachie,Fashion accessories,$56,2.0,2020-06-11,11:10:00,Cash,3.0,0.33,2020,6,11
8825,WALM073,Seguin,Home and lifestyle,$21,1.0,2021-11-20,6:40:00,Cash,5.0,0.33,2021,11,20
8826,WALM035,San Angelo,Fashion accessories,$36,2.0,2020-01-11,12:17:00,Cash,6.0,0.48,2020,1,11
8827,WALM030,Richardson,Home and lifestyle,$57,2.0,2022-11-20,8:30:00,Cash,4.0,0.48,2022,11,20
8828,WALM084,Schertz,Fashion accessories,$70,2.0,2023-11-19,15:10:00,Cash,3.0,0.33,2023,11,19
8829,WALM003,San Antonio,Home and lifestyle,$50,2.0,2022-12-24,12:28:00,Cash,7.0,0.48,2022,12,24
8830,WALM056,Rowlett,Fashion accessories,$21,3.0,2022-10-11,11:48:00,Cash,3.0,0.33,2022,10,11
8831,WALM073,Seguin,Home and lifestyle,$69,2.0,2023-07-12,9:58:00,Cash,7.0,0.33,2023,7,12
8832,WALM030,Richardson,Fashion accessories,$78,2.0,2021-11-20,12:39:00,Cash,6.0,0.48,2021,11,20
8833,WALM082,Weslaco,Home and lifestyle,$46,2.0,2023-11-18,8:46:00,Cash,7.0,0.33,2023,11,18
8834,WALM038,Sugar Land,Fashion accessories,$43,1.0,2020-12-14,16:37:00,Cash,4.0,0.48,2020,12,14
8835,WALM032,Tyler,Home and lifestyle,$71,1.0,2021-12-13,10:14:00,Cash,7.0,0.48,2021,12,13
8836,WALM056,Rowlett,Fashion accessories,$40,3.0,2022-12-16,11:21:00,Cash,6.0,0.33,2022,12,16
8837,WALM075,San Marcos,Home and lifestyle,$52,2.0,2020-12-22,16:09:00,Cash,6.0,0.33,2020,12,22
8838,WALM087,Waxahachie,Fashion accessories,$83,1.0,2023-08-11,16:29:00,Cash,7.0,0.33,2023,8,11
8839,WALM025,Waco,Home and lifestyle,$37,3.0,2020-11-21,15:15:00,Cash,7.0,0.48,2020,11,21
8840,WALM065,Texas City,Fashion accessories,$15,1.0,2020-11-20,16:23:00,Cash,3.0,0.33,2020,11,20
8841,WALM038,Sugar Land,Home and lifestyle,$52,1.0,2023-12-19,6:58:00,Cash,4.0,0.48,2023,12,19
8842,WALM035,San Angelo,Fashion accessories,$24,3.0,2021-04-11,13:17:00,Cash,4.0,0.48,2021,4,11
8843,WALM054,Sherman,Home and lifestyle,$39,3.0,2021-01-11,7:16:00,Cash,6.0,0.21,2021,1,11
8844,WALM073,Seguin,Fashion accessories,$77,2.0,2020-01-11,14:58:00,Cash,4.0,0.33,2020,1,11
8845,WALM030,Richardson,Home and lifestyle,$69,3.0,2022-12-25,12:26:00,Cash,4.0,0.48,2022,12,25
8846,WALM055,Waxahachie,Fashion accessories,$63,1.0,2020-11-15,15:13:00,Cash,6.0,0.33,2020,11,15
8847,WALM032,Tyler,Home and lifestyle,$67,2.0,2022-12-17,10:22:00,Cash,5.0,0.48,2022,12,17
8848,WALM073,Seguin,Fashion accessories,$17,3.0,2022-05-11,15:00:00,Cash,4.0,0.33,2022,5,11
8849,WALM035,San Angelo,Home and lifestyle,$38,1.0,2023-08-12,13:30:00,Cash,7.0,0.48,2023,8,12
8850,WALM035,San Angelo,Fashion accessories,$64,2.0,2020-09-11,8:50:00,Cash,6.0,0.48,2020,9,11
8851,WALM032,Tyler,Home and lifestyle,$60,2.0,2021-01-12,15:42:00,Cash,7.0,0.48,2021,1,12
8852,WALM046,Temple,Fashion accessories,$20,2.0,2023-11-23,16:05:00,Cash,3.0,0.48,2023,11,23
8853,WALM054,Sherman,Home and lifestyle,$26,1.0,2020-10-11,14:53:00,Cash,6.0,0.21,2020,10,11
8854,WALM074,Weslaco,Fashion accessories,$62,2.0,2023-12-11,14:37:00,Cash,5.0,0.33,2023,12,11
8855,WALM058,Port Arthur,Home and lifestyle,$46,2.0,2021-11-21,7:38:00,Cash,5.0,0.33,2021,11,21
8856,WALM009,Plano,Fashion accessories,$25,2.0,2021-01-12,9:16:00,Cash,4.0,0.48,2021,1,12
8857,WALM050,Victoria,Home and lifestyle,$76,2.0,2023-12-17,12:41:00,Credit card,3.0,0.48,2023,12,17
8858,WALM089,Southlake,Fashion accessories,$51,3.0,2022-11-11,6:10:00,Cash,4.0,0.33,2022,11,11
8859,WALM073,Seguin,Home and lifestyle,$71,2.0,2021-12-24,13:39:00,Cash,3.0,0.33,2021,12,24
8860,WALM038,Sugar Land,Fashion accessories,$51,2.0,2021-05-12,10:19:00,Cash,4.0,0.48,2021,5,12
8861,WALM009,Plano,Home and lifestyle,$64,2.0,2020-11-15,14:12:00,Cash,5.0,0.48,2020,11,15
8862,WALM086,Rosenberg,Fashion accessories,$58,2.0,2021-07-09,13:37:00,Cash,6.0,0.33,2021,7,9
8863,WALM069,Rockwall,Home and lifestyle,$84,3.0,2023-07-27,10:54:00,Cash,6.0,0.33,2023,7,27
8864,WALM075,San Marcos,Fashion accessories,$25,2.0,2020-07-24,15:46:00,Cash,5.0,0.33,2020,7,24
8865,WALM099,Weatherford,Home and lifestyle,$17,3.0,2023-04-13,14:30:00,Cash,5.0,0.18,2023,4,13
8866,WALM099,Weatherford,Fashion accessories,$61,3.0,2022-04-26,13:25:00,Cash,5.0,0.18,2022,4,26
8867,WALM084,Schertz,Home and lifestyle,$34,2.0,2022-07-08,16:55:00,Cash,4.0,0.33,2022,7,8
8868,WALM038,Sugar Land,Fashion accessories,$72,1.0,2023-10-15,9:31:00,Cash,3.0,0.48,2023,10,15
8869,WALM082,Weslaco,Home and lifestyle,$64,3.0,2022-06-17,7:25:00,Cash,6.0,0.33,2022,6,17
8870,WALM073,Seguin,Fashion accessories,$57,1.0,2022-09-15,8:36:00,Cash,4.0,0.33,2022,9,15
8871,WALM055,Waxahachie,Home and lifestyle,$34,3.0,2023-06-01,10:52:00,Cash,3.0,0.33,2023,6,1
8872,WALM030,Richardson,Fashion accessories,$24,1.0,2022-03-16,11:38:00,Cash,7.0,0.48,2022,3,16
8873,WALM086,Rosenberg,Home and lifestyle,$58,3.0,2022-01-02,14:34:00,Cash,6.0,0.33,2022,1,2
8874,WALM003,San Antonio,Fashion accessories,$52,2.0,2020-08-03,6:47:00,Cash,6.0,0.48,2020,8,3
8875,WALM069,Rockwall,Home and lifestyle,$15,1.0,2021-09-24,10:23:00,Cash,3.0,0.33,2021,9,24
8876,WALM058,Port Arthur,Fashion accessories,$61,3.0,2020-12-17,16:32:00,Cash,6.0,0.33,2020,12,17
8877,WALM084,Schertz,Home and lifestyle,$41,1.0,2020-07-15,9:17:00,Cash,7.0,0.33,2020,7,15
8878,WALM099,Weatherford,Fashion accessories,$48,2.0,2021-04-04,13:15:00,Cash,3.0,0.18,2021,4,4
8879,WALM050,Victoria,Home and lifestyle,$36,3.0,2022-06-14,13:15:00,Credit card,4.0,0.48,2022,6,14
8880,WALM058,Port Arthur,Fashion accessories,$57,2.0,2021-09-15,16:11:00,Cash,6.0,0.33,2021,9,15
8881,WALM046,Temple,Home and lifestyle,$56,3.0,2023-09-21,8:24:00,Cash,3.0,0.48,2023,9,21
8882,WALM032,Tyler,Fashion accessories,$54,3.0,2021-09-03,11:54:00,Cash,7.0,0.48,2021,9,3
8883,WALM082,Weslaco,Home and lifestyle,$27,1.0,2023-09-23,10:41:00,Cash,5.0,0.33,2023,9,23
8884,WALM087,Waxahachie,Fashion accessories,$68,1.0,2023-12-17,6:18:00,Cash,3.0,0.33,2023,12,17
8885,WALM065,Texas City,Home and lifestyle,$28,1.0,2020-11-27,12:53:00,Cash,3.0,0.33,2020,11,27
8886,WALM054,Sherman,Fashion accessories,$42,1.0,2022-08-26,8:25:00,Cash,7.0,0.21,2022,8,26
8887,WALM056,Rowlett,Home and lifestyle,$80,2.0,2022-09-04,10:26:00,Cash,7.0,0.33,2022,9,4
8888,WALM075,San Marcos,Fashion accessories,$68,3.0,2022-10-27,10:38:00,Cash,6.0,0.33,2022,10,27
